date,year,month,day,weekday,weekday_num,is_weekend,is_holiday,holiday_name,rokuyou,junishi,is_taian,is_ichiryumanbai,is_tensha,is_tora_no_hi,is_mi_no_hi,temp_max,temp_min,temp_mean,precipitation,weather
2025-02-17,2025,2,17,月,0,False,False,,赤口,巳,False,False,False,False,True,13.1,2.7,7.9,0.1,小雨
2025-02-18,2025,2,18,火,1,False,False,,先勝,午,False,False,False,False,False,6.2,0.8,2.8,0.2,雪
2025-02-19,2025,2,19,水,2,False,False,,友引,未,False,False,False,False,False,5.9,-1.1,1.9,0.0,晴れ
2025-02-20,2025,2,20,木,3,False,False,,先負,申,False,True,False,False,False,7.2,-0.3,2.8,0.2,雪
2025-02-21,2025,2,21,金,4,False,False,,仏滅,酉,False,False,False,False,False,8.4,-2.8,2.7,0.0,曇り
2025-02-22,2025,2,22,土,5,True,False,,大安,戌,True,False,False,False,False,7.9,-0.7,2.9,0.0,曇り
2025-02-23,2025,2,23,日,6,True,True,天皇誕生日,赤口,亥,False,True,False,False,False,8.6,-2.3,2.3,0.0,曇り
2025-02-24,2025,2,24,月,0,False,False,,先勝,子,False,True,False,False,False,7.8,-1.9,3.3,0.3,雪
2025-02-25,2025,2,25,火,1,False,False,,友引,丑,False,False,False,False,False,10.7,-0.9,5.3,0.0,曇り
2025-02-26,2025,2,26,水,2,False,False,,先負,寅,False,False,False,True,False,16.1,1.7,7.4,0.0,曇り
2025-02-27,2025,2,27,木,3,False,False,,仏滅,卯,False,False,False,False,False,13.8,3.7,7.9,0.0,晴れ
2025-02-28,2025,2,28,金,4,False,False,,大安,辰,True,False,False,False,False,14.3,3.0,8.7,0.0,曇り
2025-03-01,2025,3,1,土,5,True,False,,赤口,巳,False,False,False,False,True,17.5,2.4,10.3,0.0,曇り
2025-03-02,2025,3,2,日,6,True,False,,先勝,午,False,False,False,False,False,18.9,5.2,12.1,0.0,曇り
2025-03-03,2025,3,3,月,0,False,False,,友引,未,False,False,False,False,False,11.8,1.4,5.1,24.8,雪
2025-03-04,2025,3,4,火,1,False,False,,先負,申,False,False,False,False,False,6.1,-0.7,3.8,7.3,雪
2025-03-05,2025,3,5,水,2,False,False,,仏滅,酉,False,False,False,False,False,12.9,6.2,10.3,14.8,雨
2025-03-06,2025,3,6,木,3,False,False,,大安,戌,True,False,False,False,False,12.8,5.6,9.3,0.0,曇り
2025-03-07,2025,3,7,金,4,False,False,,赤口,亥,False,True,False,False,False,9.1,1.8,5.2,0.0,曇り
2025-03-08,2025,3,8,土,5,True,False,,先勝,子,False,True,False,False,False,7.0,0.6,3.7,7.6,雪
2025-03-09,2025,3,9,日,6,True,False,,友引,丑,False,False,False,False,False,11.8,2.7,6.6,3.8,大雪
2025-03-10,2025,3,10,月,0,False,False,,先負,寅,False,False,False,True,False,12.5,2.3,7.4,0.0,曇り
2025-03-11,2025,3,11,火,1,False,False,,仏滅,卯,False,True,False,False,False,14.2,5.2,9.4,1.0,小雨
2025-03-12,2025,3,12,水,2,False,False,,大安,辰,True,False,False,False,False,15.5,7.4,11.9,22.1,雨
2025-03-13,2025,3,13,木,3,False,False,,赤口,巳,False,False,False,False,True,19.0,9.3,13.6,0.0,曇り
2025-03-14,2025,3,14,金,4,False,False,,先勝,午,False,False,False,False,False,16.4,7.3,10.5,0.0,曇り
2025-03-15,2025,3,15,土,5,True,False,,友引,未,False,False,False,False,False,10.4,4.0,7.5,0.6,小雨
2025-03-16,2025,3,16,日,6,True,False,,先負,申,False,False,False,False,False,11.9,7.1,9.5,21.5,雨
2025-03-17,2025,3,17,月,0,False,False,,仏滅,酉,False,False,False,False,False,15.5,5.6,9.5,5.9,雨
2025-03-18,2025,3,18,火,1,False,False,,大安,戌,True,False,False,False,False,10.2,4.0,7.1,1.1,雨
2025-03-19,2025,3,19,水,2,False,False,,赤口,亥,False,False,False,False,False,8.1,3.2,6.0,49.3,大雪
2025-03-20,2025,3,20,木,3,False,False,,先勝,子,False,False,False,False,False,10.6,1.3,6.2,0.0,曇り
2025-03-21,2025,3,21,金,4,False,True,春分の日,友引,丑,False,False,False,False,False,16.0,0.4,8.5,0.0,晴れ
2025-03-22,2025,3,22,土,5,True,False,,先負,寅,False,True,False,True,False,21.8,3.5,12.1,0.0,晴れ
2025-03-23,2025,3,23,日,6,True,False,,仏滅,卯,False,True,False,False,False,20.9,7.4,13.1,0.2,小雨
2025-03-24,2025,3,24,月,0,False,False,,大安,辰,True,True,False,False,False,15.6,7.1,12.0,4.3,雨
2025-03-25,2025,3,25,火,1,False,False,,赤口,巳,False,False,True,False,True,21.6,7.8,14.4,0.0,曇り
2025-03-26,2025,3,26,水,2,False,False,,先勝,午,False,False,False,False,False,21.5,11.2,15.7,0.0,曇り
2025-03-27,2025,3,27,木,3,False,False,,友引,未,False,False,False,False,False,19.4,11.2,15.5,0.0,曇り
2025-03-28,2025,3,28,金,4,False,False,,先負,申,False,False,False,False,False,22.7,11.4,17.7,12.9,雨
2025-03-29,2025,3,29,土,5,True,False,,仏滅,酉,False,False,False,False,False,11.1,5.2,7.3,8.4,雨
2025-03-30,2025,3,30,日,6,True,False,,大安,戌,True,False,False,False,False,13.1,5.9,8.6,0.8,小雨
2025-03-31,2025,3,31,月,0,False,False,,赤口,亥,False,False,False,False,False,8.2,4.7,6.2,0.4,小雨
2025-04-01,2025,4,1,火,1,False,False,,先勝,子,False,False,False,False,False,11.6,4.7,8.7,43.7,雨
2025-04-02,2025,4,2,水,2,False,False,,友引,丑,False,False,False,False,False,13.2,9.1,11.7,52.8,大雨
2025-04-03,2025,4,3,木,3,False,False,,先負,寅,False,True,False,True,False,9.2,6.8,8.0,10.1,雨
2025-04-04,2025,4,4,金,4,False,False,,仏滅,卯,False,True,False,False,False,15.6,4.8,9.7,0.5,小雨
2025-04-05,2025,4,5,土,5,True,False,,大安,辰,True,False,False,False,False,12.6,4.4,9.7,0.1,小雨
2025-04-06,2025,4,6,日,6,True,False,,赤口,巳,False,False,False,False,True,19.3,10.0,14.1,3.8,雨
2025-04-07,2025,4,7,月,0,False,False,,先勝,午,False,False,False,False,False,16.5,7.2,12.0,1.8,雨
2025-04-08,2025,4,8,火,1,False,False,,友引,未,False,False,False,False,False,17.4,5.3,11.8,0.3,小雨
2025-04-09,2025,4,9,水,2,False,False,,先負,申,False,False,False,False,False,18.0,5.8,12.3,0.0,曇り
2025-04-10,2025,4,10,木,3,False,False,,仏滅,酉,False,False,False,False,False,20.2,9.9,14.5,7.7,雨
2025-04-11,2025,4,11,金,4,False,False,,大安,戌,True,False,False,False,False,18.9,12.7,14.8,2.2,雨
2025-04-12,2025,4,12,土,5,True,False,,赤口,亥,False,True,False,False,False,15.8,10.0,12.4,0.0,曇り
2025-04-13,2025,4,13,日,6,True,False,,先勝,子,False,False,False,False,False,14.2,9.1,12.1,5.4,雨
2025-04-14,2025,4,14,月,0,False,False,,友引,丑,False,False,False,False,False,22.9,12.9,16.9,6.9,雨
2025-04-15,2025,4,15,火,1,False,False,,先負,寅,False,False,False,True,False,20.6,9.1,14.8,5.1,雨
2025-04-16,2025,4,16,水,2,False,False,,仏滅,卯,False,False,False,False,False,19.7,6.2,12.8,0.5,小雨
2025-04-17,2025,4,17,木,3,False,False,,大安,辰,True,False,False,False,False,21.0,5.2,14.2,0.0,曇り
2025-04-18,2025,4,18,金,4,False,False,,赤口,巳,False,True,False,False,True,23.5,8.4,16.6,0.0,曇り
2025-04-19,2025,4,19,土,5,True,False,,先勝,午,False,True,False,False,False,22.6,11.5,17.7,0.0,曇り
2025-04-20,2025,4,20,日,6,True,False,,友引,未,False,False,False,False,False,23.7,16.1,19.4,4.2,雨
2025-04-21,2025,4,21,月,0,False,False,,先負,申,False,False,False,False,False,17.9,10.9,14.1,0.2,小雨
2025-04-22,2025,4,22,火,1,False,False,,仏滅,酉,False,False,False,False,False,20.5,8.4,15.1,0.0,曇り
2025-04-23,2025,4,23,水,2,False,False,,大安,戌,True,False,False,False,False,17.8,15.3,16.7,10.7,雨
2025-04-24,2025,4,24,木,3,False,False,,赤口,亥,False,False,False,False,False,17.7,13.1,15.5,0.2,小雨
2025-04-25,2025,4,25,金,4,False,False,,先勝,子,False,True,False,False,False,20.2,12.9,15.5,0.4,小雨
2025-04-26,2025,4,26,土,5,True,False,,友引,丑,False,False,False,False,False,15.4,9.9,12.8,0.0,曇り
2025-04-27,2025,4,27,日,6,True,False,,先負,寅,False,False,False,True,False,22.4,6.9,15.2,0.0,曇り
2025-04-28,2025,4,28,月,0,False,False,,仏滅,卯,False,False,False,False,False,18.6,12.1,15.3,11.1,雨
2025-04-29,2025,4,29,火,1,False,True,昭和の日,大安,辰,True,False,False,False,False,21.0,11.1,15.5,4.4,雨
2025-04-30,2025,4,30,水,2,False,False,,赤口,巳,False,False,False,False,True,19.8,8.6,14.6,0.0,晴れ
2025-05-01,2025,5,1,木,3,False,False,,先勝,午,False,True,False,False,False,20.9,12.6,16.7,0.0,曇り
2025-05-02,2025,5,2,金,4,False,False,,友引,未,False,False,False,False,False,18.2,15.1,16.3,36.8,大雨
2025-05-03,2025,5,3,土,5,True,True,憲法記念日,先負,申,False,False,False,False,False,21.1,13.8,16.6,8.4,雨
2025-05-04,2025,5,4,日,6,True,True,みどりの日,仏滅,酉,False,False,False,False,False,19.4,13.2,16.0,1.2,雨
2025-05-05,2025,5,5,月,0,False,True,こどもの日,大安,戌,True,False,False,False,False,19.7,9.4,15.4,0.0,曇り
2025-05-06,2025,5,6,火,1,False,False,,赤口,亥,False,False,False,False,False,17.6,13.6,15.1,29.2,雨
2025-05-07,2025,5,7,水,2,False,False,,先勝,子,False,False,False,False,False,20.9,12.9,16.5,5.0,雨
2025-05-08,2025,5,8,木,3,False,False,,友引,丑,False,False,False,False,False,18.9,10.9,14.7,0.0,曇り
2025-05-09,2025,5,9,金,4,False,False,,先負,寅,False,False,False,True,False,20.5,11.6,16.6,0.6,小雨
2025-05-10,2025,5,10,土,5,True,False,,仏滅,卯,False,False,False,False,False,20.9,16.0,18.6,6.8,雨
2025-05-11,2025,5,11,日,6,True,False,,大安,辰,True,False,False,False,False,22.7,14.2,18.7,0.4,小雨
2025-05-12,2025,5,12,月,0,False,False,,赤口,巳,False,False,False,False,True,16.0,13.1,14.7,11.5,雨
2025-05-13,2025,5,13,火,1,False,False,,先勝,午,False,False,False,False,False,21.5,11.9,16.8,0.0,曇り
2025-05-14,2025,5,14,水,2,False,False,,友引,未,False,True,False,False,False,21.4,12.7,17.4,0.0,曇り
2025-05-15,2025,5,15,木,3,False,False,,先負,申,False,True,False,False,False,21.2,13.7,18.3,0.6,小雨
2025-05-16,2025,5,16,金,4,False,False,,仏滅,酉,False,True,False,False,False,23.1,16.4,19.9,0.1,小雨
2025-05-17,2025,5,17,土,5,True,False,,大安,戌,True,False,False,False,False,22.4,18.1,20.1,24.3,雨
2025-05-18,2025,5,18,日,6,True,False,,赤口,亥,False,False,False,False,False,25.5,20.4,22.4,0.9,小雨
2025-05-19,2025,5,19,月,0,False,False,,先勝,子,False,False,False,False,False,19.7,14.4,16.2,22.3,大雨
2025-05-20,2025,5,20,火,1,False,False,,友引,丑,False,False,False,False,False,27.2,13.5,20.8,0.0,曇り
2025-05-21,2025,5,21,水,2,False,False,,先負,寅,False,False,False,True,False,27.2,17.0,22.1,0.0,曇り
2025-05-22,2025,5,22,木,3,False,False,,仏滅,卯,False,False,False,False,False,23.8,14.6,18.9,6.9,雨
2025-05-23,2025,5,23,金,4,False,False,,大安,辰,True,False,False,False,False,18.1,14.5,16.0,0.1,小雨
2025-05-24,2025,5,24,土,5,True,False,,赤口,巳,False,False,False,False,True,18.5,14.8,16.3,4.5,雨
2025-05-25,2025,5,25,日,6,True,False,,先勝,午,False,False,False,False,False,21.4,15.3,17.8,22.2,雨
2025-05-26,2025,5,26,月,0,False,False,,友引,未,False,False,False,False,False,19.1,15.6,17.2,0.0,曇り
2025-05-27,2025,5,27,火,1,False,False,,先負,申,False,True,False,False,False,18.3,14.5,16.4,0.0,曇り
2025-05-28,2025,5,28,水,2,False,False,,仏滅,酉,False,False,False,False,False,19.2,15.0,17.0,0.5,小雨
2025-05-29,2025,5,29,木,3,False,False,,大安,戌,True,False,False,False,False,20.9,13.2,17.3,0.4,小雨
2025-05-30,2025,5,30,金,4,False,False,,赤口,亥,False,True,False,False,False,16.9,14.5,15.9,22.9,雨
2025-05-31,2025,5,31,土,5,True,False,,先勝,子,False,True,False,False,False,17.4,15.2,16.1,2.1,雨
2025-06-01,2025,6,1,日,6,True,False,,友引,丑,False,False,False,False,False,19.3,13.8,16.0,0.4,小雨
2025-06-02,2025,6,2,月,0,False,False,,先負,寅,False,True,False,True,False,21.5,13.4,18.1,0.0,曇り
2025-06-03,2025,6,3,火,1,False,False,,仏滅,卯,False,False,False,False,False,20.7,17.8,18.8,19.2,雨
2025-06-04,2025,6,4,水,2,False,False,,大安,辰,True,False,False,False,False,25.5,16.9,20.4,1.3,小雨
2025-06-05,2025,6,5,木,3,False,False,,赤口,巳,False,False,False,False,True,26.5,16.7,21.4,0.3,小雨
2025-06-06,2025,6,6,金,4,False,False,,先勝,午,False,False,False,False,False,27.2,16.5,21.4,0.0,曇り
2025-06-07,2025,6,7,土,5,True,False,,友引,未,False,False,False,False,False,26.8,19.2,22.6,0.0,曇り
2025-06-08,2025,6,8,日,6,True,False,,先負,申,False,False,False,False,False,24.9,18.1,21.2,0.0,曇り
2025-06-09,2025,6,9,月,0,False,False,,仏滅,酉,False,False,True,False,False,24.1,18.0,20.8,2.5,雨
2025-06-10,2025,6,10,火,1,False,False,,大安,戌,True,False,False,False,False,21.9,18.0,19.6,7.2,雨
2025-06-11,2025,6,11,水,2,False,False,,赤口,亥,False,True,False,False,False,21.5,18.8,19.8,20.4,雨
2025-06-12,2025,6,12,木,3,False,False,,先勝,子,False,True,False,False,False,25.2,17.5,21.0,0.0,曇り
2025-06-13,2025,6,13,金,4,False,False,,友引,丑,False,False,False,False,False,21.5,17.5,19.6,0.0,曇り
2025-06-14,2025,6,14,土,5,True,False,,先負,寅,False,False,False,True,False,23.1,19.0,20.5,18.2,雨
2025-06-15,2025,6,15,日,6,True,False,,仏滅,卯,False,True,False,False,False,28.5,20.9,24.5,23.8,雨
2025-06-16,2025,6,16,月,0,False,False,,大安,辰,True,False,False,False,False,26.1,20.6,23.2,0.0,曇り
2025-06-17,2025,6,17,火,1,False,False,,赤口,巳,False,False,False,False,True,28.0,20.4,23.9,0.0,曇り
2025-06-18,2025,6,18,水,2,False,False,,先勝,午,False,False,False,False,False,28.5,21.2,24.4,0.0,曇り
2025-06-19,2025,6,19,木,3,False,False,,友引,未,False,False,False,False,False,26.2,21.4,23.7,0.0,曇り
2025-06-20,2025,6,20,金,4,False,False,,先負,申,False,False,False,False,False,25.9,22.4,24.2,0.2,小雨
2025-06-21,2025,6,21,土,5,True,False,,仏滅,酉,False,False,False,False,False,26.7,21.5,24.4,0.0,曇り
2025-06-22,2025,6,22,日,6,True,False,,大安,戌,True,False,False,False,False,31.0,23.0,26.5,0.0,曇り
2025-06-23,2025,6,23,月,0,False,False,,赤口,亥,False,False,False,False,False,30.5,24.4,27.2,0.3,小雨
2025-06-24,2025,6,24,火,1,False,False,,先勝,子,False,False,False,False,False,27.0,23.0,24.6,3.4,雨
2025-06-25,2025,6,25,水,2,False,False,,友引,丑,False,False,False,False,False,25.5,22.1,23.7,9.1,雨
2025-06-26,2025,6,26,木,3,False,False,,先負,寅,False,True,False,True,False,27.8,23.1,24.8,7.4,雨
2025-06-27,2025,6,27,金,4,False,False,,仏滅,卯,False,True,False,False,False,27.2,21.6,24.5,0.2,小雨
2025-06-28,2025,6,28,土,5,True,False,,大安,辰,True,True,False,False,False,27.2,21.1,24.1,0.0,曇り
2025-06-29,2025,6,29,日,6,True,False,,赤口,巳,False,False,False,False,True,28.0,20.5,24.8,0.0,曇り
2025-06-30,2025,6,30,月,0,False,False,,先勝,午,False,False,False,False,False,30.9,21.5,26.8,0.0,曇り
2025-07-01,2025,7,1,火,1,False,False,,友引,未,False,False,False,False,False,31.0,23.8,27.2,0.4,小雨
2025-07-02,2025,7,2,水,2,False,False,,先負,申,False,False,False,False,False,30.0,23.6,26.2,7.7,雨
2025-07-03,2025,7,3,木,3,False,False,,仏滅,酉,False,False,False,False,False,28.7,23.6,26.2,2.3,雨
2025-07-04,2025,7,4,金,4,False,False,,大安,戌,True,True,False,False,False,29.6,22.9,26.1,0.0,曇り
2025-07-05,2025,7,5,土,5,True,False,,赤口,亥,False,False,False,False,False,29.3,23.8,26.3,0.7,雨
2025-07-06,2025,7,6,日,6,True,False,,先勝,子,False,False,False,False,False,28.5,23.5,26.1,0.1,小雨
2025-07-07,2025,7,7,月,0,False,False,,友引,丑,False,False,False,False,False,30.1,24.6,27.4,0.4,小雨
2025-07-08,2025,7,8,火,1,False,False,,先負,寅,False,True,False,True,False,30.0,25.7,27.7,0.0,曇り
2025-07-09,2025,7,9,水,2,False,False,,仏滅,卯,False,True,False,False,False,31.2,25.2,28.2,1.1,雨
2025-07-10,2025,7,10,木,3,False,False,,大安,辰,True,False,False,False,False,29.6,22.0,25.3,9.8,雨
2025-07-11,2025,7,11,金,4,False,False,,赤口,巳,False,False,False,False,True,23.8,21.0,22.3,0.1,小雨
2025-07-12,2025,7,12,土,5,True,False,,先勝,午,False,False,False,False,False,24.2,20.2,22.1,0.0,曇り
2025-07-13,2025,7,13,日,6,True,False,,友引,未,False,False,False,False,False,27.3,20.9,24.5,1.6,雨
2025-07-14,2025,7,14,月,0,False,False,,先負,申,False,False,False,False,False,28.2,23.1,25.3,19.9,雨
2025-07-15,2025,7,15,火,1,False,False,,仏滅,酉,False,False,False,False,False,26.7,23.9,25.6,24.5,雨
2025-07-16,2025,7,16,水,2,False,False,,大安,戌,True,False,False,False,False,28.7,25.0,26.1,5.8,雨
2025-07-17,2025,7,17,木,3,False,False,,赤口,亥,False,True,False,False,False,30.7,24.5,27.0,0.4,小雨
2025-07-18,2025,7,18,金,4,False,False,,先勝,子,False,False,False,False,False,30.9,23.5,26.7,0.0,曇り
2025-07-19,2025,7,19,土,5,True,False,,友引,丑,False,False,False,False,False,29.7,23.4,26.5,1.3,小雨
2025-07-20,2025,7,20,日,6,True,False,,先負,寅,False,False,False,True,False,30.8,23.5,27.5,0.0,曇り
2025-07-21,2025,7,21,月,0,False,True,海の日,仏滅,卯,False,False,False,False,False,31.0,23.9,27.7,0.0,曇り
2025-07-22,2025,7,22,火,1,False,False,,大安,辰,True,False,False,False,False,31.6,25.5,28.6,0.4,小雨
2025-07-23,2025,7,23,水,2,False,False,,赤口,巳,False,True,False,False,True,32.0,24.9,28.6,0.5,小雨
2025-07-24,2025,7,24,木,3,False,False,,先勝,午,False,True,False,False,False,31.6,25.0,28.8,0.8,小雨
2025-07-25,2025,7,25,金,4,False,False,,友引,未,False,False,False,False,False,32.3,25.5,29.3,0.0,曇り
2025-07-26,2025,7,26,土,5,True,False,,先負,申,False,False,False,False,False,32.8,25.3,29.5,0.0,曇り
2025-07-27,2025,7,27,日,6,True,False,,仏滅,酉,False,False,False,False,False,33.0,25.1,29.3,0.0,曇り
2025-07-28,2025,7,28,月,0,False,False,,大安,戌,True,False,False,False,False,31.6,25.2,28.2,0.0,曇り
2025-07-29,2025,7,29,火,1,False,False,,赤口,亥,False,False,False,False,False,31.5,23.9,26.8,0.0,曇り
2025-07-30,2025,7,30,水,2,False,False,,先勝,子,False,True,False,False,False,28.4,23.5,25.3,0.0,曇り
2025-07-31,2025,7,31,木,3,False,False,,友引,丑,False,False,False,False,False,27.5,23.2,25.1,0.0,曇り
2025-08-01,2025,8,1,金,4,False,False,,先負,寅,False,False,False,True,False,27.2,23.1,25.0,20.2,雨
2025-08-02,2025,8,2,土,5,True,False,,仏滅,卯,False,False,False,False,False,32.4,24.0,26.9,27.7,大雨
2025-08-03,2025,8,3,日,6,True,False,,大安,辰,True,False,False,False,False,29.0,24.6,26.7,0.3,小雨
2025-08-04,2025,8,4,月,0,False,False,,赤口,巳,False,True,False,False,True,32.0,24.6,27.8,0.5,小雨
2025-08-05,2025,8,5,火,1,False,False,,先勝,午,False,True,False,False,False,33.4,25.5,29.1,0.0,曇り
2025-08-06,2025,8,6,水,2,False,False,,友引,未,False,False,False,False,False,29.9,25.8,27.8,0.1,小雨
2025-08-07,2025,8,7,木,3,False,False,,先負,申,False,False,False,False,False,30.2,24.8,27.2,2.1,雨
2025-08-08,2025,8,8,金,4,False,False,,仏滅,酉,False,False,True,False,False,30.6,24.0,26.5,0.1,小雨
2025-08-09,2025,8,9,土,5,True,False,,大安,戌,True,False,False,False,False,29.2,22.5,25.9,0.0,曇り
2025-08-10,2025,8,10,日,6,True,False,,赤口,亥,False,False,False,False,False,28.1,24.0,26.2,5.4,雨
2025-08-11,2025,8,11,月,0,False,True,山の日,先勝,子,False,False,False,False,False,29.7,26.4,27.6,12.1,大雨
2025-08-12,2025,8,12,火,1,False,False,,友引,丑,False,False,False,False,False,30.2,24.0,26.9,1.7,小雨
2025-08-13,2025,8,13,水,2,False,False,,先負,寅,False,False,False,True,False,27.7,23.0,25.2,0.0,曇り
2025-08-14,2025,8,14,木,3,False,False,,仏滅,卯,False,False,False,False,False,28.4,21.8,25.2,0.0,曇り
2025-08-15,2025,8,15,金,4,False,False,,大安,辰,True,False,False,False,False,31.1,22.6,26.2,7.1,雨
2025-08-16,2025,8,16,土,5,True,False,,赤口,巳,False,False,False,False,True,27.9,23.5,25.8,0.5,小雨
2025-08-17,2025,8,17,日,6,True,False,,先勝,午,False,False,False,False,False,32.8,24.2,28.6,0.3,小雨
2025-08-18,2025,8,18,月,0,False,False,,友引,未,False,True,False,False,False,31.1,24.5,27.3,0.0,曇り
2025-08-19,2025,8,19,火,1,False,False,,先負,申,False,True,False,False,False,32.5,24.9,28.7,0.0,曇り
2025-08-20,2025,8,20,水,2,False,False,,仏滅,酉,False,True,False,False,False,33.2,24.5,29.0,0.0,曇り
2025-08-21,2025,8,21,木,3,False,False,,大安,戌,True,False,False,False,False,34.1,25.5,29.0,5.5,雨
2025-08-22,2025,8,22,金,4,False,False,,赤口,亥,False,False,True,False,False,30.0,24.9,27.5,0.0,曇り
2025-08-23,2025,8,23,土,5,True,False,,先勝,子,False,False,False,False,False,33.0,25.7,29.5,0.0,曇り
2025-08-24,2025,8,24,日,6,True,False,,友引,丑,False,False,False,False,False,31.8,25.6,28.5,0.0,曇り
2025-08-25,2025,8,25,月,0,False,False,,先負,寅,False,False,False,True,False,29.7,25.9,27.5,1.1,小雨
2025-08-26,2025,8,26,火,1,False,False,,仏滅,卯,False,False,False,False,False,31.0,26.1,28.6,0.8,小雨
2025-08-27,2025,8,27,水,2,False,False,,大安,辰,True,False,False,False,False,34.3,26.2,29.6,0.7,小雨
2025-08-28,2025,8,28,木,3,False,False,,赤口,巳,False,False,False,False,True,28.5,25.5,26.9,0.1,小雨
2025-08-29,2025,8,29,金,4,False,False,,先勝,午,False,False,False,False,False,30.8,23.8,27.4,0.0,曇り
2025-08-30,2025,8,30,土,5,True,False,,友引,未,False,False,False,False,False,33.8,24.4,29.1,0.1,小雨
2025-08-31,2025,8,31,日,6,True,False,,先負,申,False,True,False,False,False,29.6,25.6,27.7,0.0,晴れ
2025-09-01,2025,9,1,月,0,False,False,,仏滅,酉,False,True,False,False,False,32.5,26.1,29.2,0.0,曇り
2025-09-02,2025,9,2,火,1,False,False,,大安,戌,True,False,False,False,False,34.7,26.3,30.3,0.0,曇り
2025-09-03,2025,9,3,水,2,False,False,,赤口,亥,False,False,False,False,False,31.3,26.0,28.4,0.0,曇り
2025-09-04,2025,9,4,木,3,False,False,,先勝,子,False,False,False,False,False,27.9,24.9,26.0,8.6,雨
2025-09-05,2025,9,5,金,4,False,False,,友引,丑,False,False,False,False,False,25.8,24.4,24.8,58.7,大雨
2025-09-06,2025,9,6,土,5,True,False,,先負,寅,False,True,False,True,False,27.6,22.3,24.7,0.0,曇り
2025-09-07,2025,9,7,日,6,True,False,,仏滅,卯,False,False,False,False,False,30.4,21.8,26.1,0.0,曇り
2025-09-08,2025,9,8,月,0,False,False,,大安,辰,True,False,False,False,False,28.9,23.1,26.2,0.1,小雨
2025-09-09,2025,9,9,火,1,False,False,,赤口,巳,False,False,False,False,True,28.3,24.5,26.4,0.9,雨
2025-09-10,2025,9,10,水,2,False,False,,先勝,午,False,False,False,False,False,26.6,24.0,25.3,6.1,雨
2025-09-11,2025,9,11,木,3,False,False,,友引,未,False,False,False,False,False,26.1,23.0,24.7,3.4,雨
2025-09-12,2025,9,12,金,4,False,False,,先負,申,False,False,False,False,False,26.5,22.7,24.4,4.4,雨
2025-09-13,2025,9,13,土,5,True,False,,仏滅,酉,False,False,False,False,False,27.0,23.0,25.0,8.8,雨
2025-09-14,2025,9,14,日,6,True,False,,大安,戌,True,False,False,False,False,30.3,24.9,26.9,0.9,雨
2025-09-15,2025,9,15,月,0,False,True,敬老の日,赤口,亥,False,True,False,False,False,27.0,24.0,25.3,0.3,小雨
2025-09-16,2025,9,16,火,1,False,False,,先勝,子,False,True,False,False,False,29.0,22.5,26.1,1.0,小雨
2025-09-17,2025,9,17,水,2,False,False,,友引,丑,False,False,False,False,False,31.3,24.0,27.3,0.3,小雨
2025-09-18,2025,9,18,木,3,False,False,,先負,寅,False,False,False,True,False,32.3,23.5,26.4,5.1,雨
2025-09-19,2025,9,19,金,4,False,False,,仏滅,卯,False,True,False,False,False,24.5,20.1,22.6,5.2,雨
2025-09-20,2025,9,20,土,5,True,False,,大安,辰,True,False,False,False,False,26.1,22.4,24.2,0.6,小雨
2025-09-21,2025,9,21,日,6,True,False,,赤口,巳,False,False,False,False,True,29.1,22.2,25.3,1.1,雨
2025-09-22,2025,9,22,月,0,False,False,,先勝,午,False,False,False,False,False,23.4,19.6,21.4,0.0,曇り
2025-09-23,2025,9,23,火,1,False,True,秋分の日,友引,未,False,False,False,False,False,23.5,16.9,20.5,0.0,曇り
2025-09-24,2025,9,24,水,2,False,False,,先負,申,False,False,False,False,False,23.8,17.3,20.9,0.0,曇り
2025-09-25,2025,9,25,木,3,False,False,,仏滅,酉,False,False,False,False,False,27.4,16.0,22.3,0.0,曇り
2025-09-26,2025,9,26,金,4,False,False,,大安,戌,True,False,False,False,False,26.6,19.0,22.9,1.2,小雨
2025-09-27,2025,9,27,土,5,True,False,,赤口,亥,False,False,False,False,False,25.8,20.9,23.4,0.3,小雨
2025-09-28,2025,9,28,日,6,True,False,,先勝,子,False,False,False,False,False,26.4,20.5,23.8,2.0,小雨
2025-09-29,2025,9,29,月,0,False,False,,友引,丑,False,False,False,False,False,30.2,22.8,25.8,0.8,雨
2025-09-30,2025,9,30,火,1,False,False,,先負,寅,False,True,False,True,False,24.5,20.5,22.5,0.0,曇り
2025-10-01,2025,10,1,水,2,False,False,,仏滅,卯,False,False,False,False,False,22.6,18.0,20.9,16.9,雨
2025-10-02,2025,10,2,木,3,False,False,,大安,辰,True,False,False,False,False,26.6,16.5,21.1,0.0,曇り
2025-10-03,2025,10,3,金,4,False,False,,赤口,巳,False,False,False,False,True,24.5,16.0,20.7,0.0,曇り
2025-10-04,2025,10,4,土,5,True,False,,先勝,午,False,False,False,False,False,24.3,20.1,21.9,2.3,雨
2025-10-05,2025,10,5,日,6,True,False,,友引,未,False,False,False,False,False,26.7,19.0,23.0,3.1,雨
2025-10-06,2025,10,6,月,0,False,False,,先負,申,False,False,False,False,False,26.4,20.8,22.8,4.6,雨
2025-10-07,2025,10,7,火,1,False,False,,仏滅,酉,False,False,False,False,False,23.5,20.0,21.5,0.0,曇り
2025-10-08,2025,10,8,水,2,False,False,,大安,戌,True,True,False,False,False,26.3,17.6,22.0,0.0,曇り
